nome,url,descricao,telefone,email,endereco,fonte_busca,instagram,whatsapp,facebook,linkedin,arquivos_baixados,timestamp_processamento
,https://www.bing.com/ck/a?!&&p=17ef4f129c3e41e71d8c7f6196122152632e3dee233f4ae6c2941f98011805c8JmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=1d19783d-8c6e-6eee-24ca-6e7b8d616f54&u=a1aHR0cHM6Ly9wcmFjYWZlLmNvbS5ici8&ntb=1,,619612215263,,,Bing,,,,,0,2025-08-12T09:05:57.289198
,https://www.bing.com/ck/a?!&&p=879b3f3f395edd028fd6605151561362c3428fef7d56e8f0aa09611274200b4bJmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=1d19783d-8c6e-6eee-24ca-6e7b8d616f54&u=a1aHR0cHM6Ly9ici5saW5rZWRpbi5jb20vY29tcGFueS9rbGFua29maWNpYWw&ntb=1,,660515156136,,,Bing,,,,,0,2025-08-12T09:05:57.289234
,https://www.bing.com/ck/a?!&&p=e773ba562ee7fb3f98399abbe38a0f4fa85dcf2955bee209f961857234006f9dJmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=1d19783d-8c6e-6eee-24ca-6e7b8d616f54&u=a1aHR0cHM6Ly9uZXRydy5jb20uYnIv&ntb=1,,961857234006,,,Bing,,,,,0,2025-08-12T09:05:57.289250
,https://www.bing.com/ck/a?!&&p=ae8498509b326f4e7859117499b865f263f3e15b993116fce0881a01540d5e05JmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=1d19783d-8c6e-6eee-24ca-6e7b8d616f54&u=a1aHR0cHM6Ly93d3cuZ3J1cG9lbG8uY29tLw&ntb=1,,7859117499,,,Bing,,,,,0,2025-08-12T09:05:57.289265
