nome,url,descricao,telefone,email,endereco,fonte_busca,instagram,whatsapp,facebook,linkedin,arquivos_baixados,timestamp_processamento
,https://www.bing.com/ck/a?!&&p=1da6bbf05072379fdda3ef74a8282393b11c8d57d7648dc67f86bd3a9198ececJmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=13c3620a-6890-6dbd-1544-744c69ec6c76&u=a1aHR0cHM6Ly9ndWlhZG9jbnBqLmNvbS5ici9yai9yaW8tZGUtamFuZWlyby9lbXByZXNhLXB1YmxpY2EtZGUtc2F1ZGUtZG8tcmlvLWRlLWphbmVpcm8tcy1hLXJpb3NhdWRlLzE5NDAyOTc1MDAwMTc0&ntb=1,,194029750001,,,Bing,,,,,0,2025-08-12T09:07:59.539270
,https://www.bing.com/ck/a?!&&p=bded03e32efee2f0e1cf50be41492c682b428194723839d5ae1c6c8dd7fba88aJmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=13c3620a-6890-6dbd-1544-744c69ec6c76&u=a1aHR0cHM6Ly93d3cucGxhbm9kZXNhdWRlc3VsYW1lcmljYXJqLmNvbS5ici8&ntb=1,,428194723839,,,Bing,,,,,0,2025-08-12T09:07:59.539306
,https://www.bing.com/ck/a?!&&p=be73c1366c0259fdee31638e66bcc00786d27bd0290b62d863f95267683826c4JmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=13c3620a-6890-6dbd-1544-744c69ec6c76&u=a1aHR0cHM6Ly93d3cuYmVuZGl0b2d1aWEuY29tLmJyL2VtcHJlc2EvYXRlbmQtamEtY2FtcG8tZ3JhbmRlLXJqLXJpby1kZS1qYW5laXJv&ntb=1,,95267683826,,,Bing,,,,,0,2025-08-12T09:07:59.539332
,https://www.bing.com/ck/a?!&&p=f4fa1238918930764b24d84b3441fee49f543fea5a739261c0206d2018ac2d38JmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=13c3620a-6890-6dbd-1544-744c69ec6c76&u=a1aHR0cHM6Ly9ndWlhZmFjaWwuY29tL3NpdGUvZWNvci1lY29jYXJkaW9ncmFmaWEtbHRkYS9yaW8tZGUtamFuZWlyby9yai8yNzA1MjgxMDAwMDMwMA&ntb=1,,270528100003,,,Bing,,,,,0,2025-08-12T09:07:59.539348
,https://www.bing.com/ck/a?!&&p=338b0f361bdd555e89e0771d4e4cc32e72783b9c673d5c72a483498ee8c44eb6JmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=13c3620a-6890-6dbd-1544-744c69ec6c76&u=a1aHR0cHM6Ly9jbnBqLmJpei82MjE3MTI3NTAwMDE0NQ&ntb=1,,621712750001,,,Bing,,,,,0,2025-08-12T09:07:59.539361
,https://www.bing.com/ck/a?!&&p=c89e39e6ea6c69522a8d175b37261197ce465f371f1b29952a45dc7227a69a35JmltdHM9MTc1NDk1NjgwMA&ptn=3&ver=2&hsh=4&fclid=13c3620a-6890-6dbd-1544-744c69ec6c76&u=a1aHR0cHM6Ly9jbnBqLmJpei8xMTg2NTAzMzAwMDExMA&ntb=1,,118650330001,,,Bing,,,,,0,2025-08-12T09:07:59.539374
